name,ra,dec,redshift,mag_r,flag,N_g,N_r,N_i,N_z
J025412.31+001718.40,43.5513,0.288444,0.2,22.5361,q,59,95,112,205
J025413.64-000310.90,43.5568,-0.0530278,2.225,20.884,QQ,94,95,93,192
J025414.48-000057.67,43.5603,-0.01602,1.9,22.3159,q,78,92,99,189
J025416.99-003237.65,43.5708,-0.543793,3.1,22.3828,q,90,107,114,194
J025417.38+002845.25,43.5724,0.479237,3.785,21.4795,Q,70,101,100,179
J025420.10-003032.70,43.5838,-0.509083,1.024,19.978,QQ,16,13,15,20
J025421.28-001728.02,43.5887,-0.291116,2.4424,20.8802,qQ,105,105,115,222
J025422.64+001211.62,43.5943,0.203227,1.289,21.7908,Q,93,104,113,213
J025423.16-002722.37,43.5965,-0.456214,0.2,22.4218,q,93,107,111,214
J025423.22-002705.24,43.5968,-0.451455,1.5,21.5998,q,104,108,113,215
J025423.24-002622.07,43.5969,-0.439465,2.635,22.175,Q,94,103,106,199
J025423.97-001351.17,43.5999,-0.230881,1.1,21.3056,q,101,105,115,216
J025426.22-002424.67,43.6093,-0.406853,2.7,22.4432,q,89,103,94,162
J025427.23+001825.74,43.6135,0.307151,1.597,21.2363,Q,106,112,115,222
J025428.31+002418.40,43.618,0.405111,1.919,19.932,QQ,104,109,116,219
J025429.12-000404.50,43.6213,-0.0679167,1.687,21.706,QQ,97,96,113,211
J025429.35+001817.16,43.6223,0.304768,0.834,20.7867,Q,104,107,117,220
J025429.65-000206.71,43.6235,-0.035198,1.645,22.0873,Q,90,96,114,191
J025430.10+001226.52,43.6254,0.207366,2.505,21.5752,Q,105,109,113,220
J025434.34-001303.09,43.6431,-0.217526,1.6936,20.6559,qQ,103,107,115,219
J025435.34+001024.46,43.6473,0.17346,2.3228,21.4976,qQ,52,52,62,142
J025435.42+000523.37,43.6476,0.089825,1.03,20.9105,Q,108,109,115,214
J025438.36+002132.90,43.6598,0.359139,2.457,19.861,QQ,105,112,117,224
J025450.41-002126.07,43.7101,-0.357243,1.767,22.0167,Q,107,110,118,213
J025451.35-002129.54,43.7139,-0.358206,0.1,22.0125,q,95,107,117,218
J025452.93-001911.10,43.7205,-0.319751,2.736,20.8363,Q,53,52,64,142
J025455.78-002300.27,43.7324,-0.383409,2.1824,22.193,qQ,101,110,115,201
J025456.00-000826.91,43.7333,-0.140809,3.55,19.5833,qQ,102,106,110,217
J025457.26+001522.64,43.7386,0.256289,1.8,21.6283,q,97,108,115,215
J025457.54-001230.41,43.7397,-0.208448,0.922,21.1185,Q,96,101,111,207
J025457.91+002452.48,43.7413,0.414578,0.3,22.3915,q,56,92,80,172
J025458.30-001142.00,43.7429,-0.195,0.923,19.948,QQ,61,18,3,8
J025458.55-000423.23,43.744,-0.07312,1.7716,20.8168,qQ,102,109,113,220
J025459.62+000740.72,43.7484,0.127979,1.7404,22.1025,qQ,96,104,109,204
J025510.55-000712.90,43.794,-0.12025,1.693,20.994,QQ,97,89,85,155
J025511.59+000258.70,43.7983,0.0496389,0.75,19.641,QQ,12,8,7,7
J025513.03+000639.60,43.8043,0.111,1.884,19.619,QQ,85,91,90,196
J025515.27-000455.33,43.8136,-0.082036,1.908,22.2425,Q,91,103,117,212
J025519.31-000743.24,43.8304,-0.128679,2.0,22.4002,q,78,97,101,165
J025528.92-000219.11,43.8705,-0.038641,1.428,18.9085,Q,103,111,117,221
J025529.82+000556.97,43.8742,0.099159,1.888,21.7241,Q,102,106,117,212
J032602.35-281031.01,51.5098,-28.1753,2.081,19.552,QQ,343,315,573,1194
J032604.02-275629.40,51.5168,-27.9415,1.497,18.001,QQ,147,104,215,484
J032610.50-281432.60,51.5438,-28.2424,0.862,21.116,QQ,332,312,563,1182
J032640.93-283206.79,51.6705,-28.5352,2.493,20.052,QQ,308,43,252,304
J032643.99-280657.10,51.6833,-28.1159,1.533,19.4,QQ,344,314,563,1196
J032648.49-274938.25,51.702,-27.8273,2.987,21.6191,Q,323,324,575,1174
J032703.62-274425.30,51.7651,-27.7404,2.023,19.174,QQ,339,328,584,1217
J032710.99-281002.10,51.7958,-28.1672,2.545,20.142,QQ,340,332,590,1222
J032715.80-281418.77,51.8158,-28.2385,0.704,20.7144,Q,322,315,558,1178
J032718.70-281857.89,51.8279,-28.3161,0.634,18.936,QQ,343,329,586,1217
J032719.33-273734.15,51.8305,-27.6262,0.7,20.4006,q,339,250,422,941
J032723.33-275657.08,51.8472,-27.9492,0.7,20.1519,q,325,323,574,1165
J032724.94-274202.81,51.8539,-27.7008,0.756,19.498,QQ,334,317,549,1135
J032728.98-283043.88,51.8708,-28.5122,1.537,21.084,QQ,287,281,535,1080
J032737.73-280130.12,51.9072,-28.025,1.178,20.5116,Q,330,335,577,1223
J032739.71-281934.79,51.9155,-28.3263,2.617,19.79,QQ,342,328,579,1216
J032755.89-272329.90,51.9829,-27.3916,1.516,21.782,QQ,287,310,523,1200
J032758.32-283818.42,51.993,-28.6385,3.1,21.2792,q,329,331,584,1212
J032759.97-271921.90,51.9999,-27.3228,1.784,19.984,QQ,338,334,588,1215
J032801.84-273815.72,52.0077,-27.6377,1.586,19.825,QQ,340,333,593,1222
J032803.80-272654.78,52.0158,-27.4485,1.72,19.525,QQ,18,10,21,41
J032804.14-273524.40,52.0173,-27.5901,2.606,20.24,QQ,341,336,579,1219
J032818.09-280747.71,52.0754,-28.1299,0.894,21.588,QQ,330,331,580,1207
J032821.07-282055.21,52.0878,-28.3487,2.002,19.185,QQ,322,257,545,1208
J032824.53-281839.82,52.1022,-28.3111,1.108,20.671,QQ,326,327,580,1220
J032829.96-274212.20,52.1248,-27.7034,2.146,19.703,QQ,342,331,586,1224
J032831.40-285249.80,52.1308,-28.8805,1.05,19.87,QQ,336,336,581,1211
J032835.62-274406.11,52.1484,-27.735,1.801,19.723,QQ,338,335,586,1227
J032839.98-275512.11,52.1666,-27.92,1.817,20.367,QQ,344,337,587,1225
J032842.84-271357.12,52.1785,-27.2325,1.8,19.8764,q,345,332,590,1226
J032847.53-282313.99,52.198,-28.3872,0.697,21.199,QQ,332,303,393,1100
J032849.47-281232.29,52.2061,-28.209,2.021,20.901,QQ,330,333,584,1214
J032850.20-271207.81,52.2092,-27.2022,0.803,19.049,QQ,341,327,585,1203
J032851.00-284913.19,52.2125,-28.8203,0.3,19.3479,q,341,316,378,356
J032853.99-281706.90,52.225,-28.2852,1.0,19.833,QQ,341,325,585,1211
J032854.31-282604.89,52.2263,-28.4347,2.023,22.25,QQ,8,5,10,8
J032858.31-272940.71,52.243,-27.4946,2.2,20.291,QQ,341,332,578,1208
J032914.46-272803.90,52.3102,-27.4678,2.991,19.309,QQ,343,327,582,1224
J032915.00-273103.86,52.3125,-27.5177,2.54,20.9473,Q,329,322,575,1207
J032915.65-290058.79,52.3152,-29.0163,1.904,20.7588,Q,330,287,405,964
J032923.16-280022.79,52.3465,-28.0063,2.169,19.423,QQ,344,336,587,1228
J032926.49-271843.99,52.3604,-27.3122,1.981,19.872,QQ,340,328,587,1223
J032938.16-285014.46,52.409,-28.8374,0.75,20.8184,Q,281,247,485,1063
J032939.97-284952.39,52.4165,-28.8312,2.185,19.81,QQ,325,318,548,1180
J032940.47-275143.60,52.4186,-27.8621,1.733,19.485,QQ,339,332,581,1215
J032940.95-281830.20,52.4206,-28.3084,1.067,20.32,QQ,334,250,328,1044
J032942.28-281906.70,52.4262,-28.3185,2.443,20.082,QQ,335,332,586,1215
J032942.54-272012.09,52.4272,-27.3367,1.417,19.48,QQ,337,328,586,1219
J032947.66-272837.09,52.4486,-27.477,2.338,20.847,QQ,339,269,503,1201
J032957.46-274806.51,52.4894,-27.8018,0.79,20.2607,Q,331,330,576,1213
J033002.14-272954.89,52.5089,-27.4986,1.675,19.758,QQ,330,293,584,1229
J033002.51-274858.29,52.5105,-27.8162,1.825,20.26,QQ,337,330,588,1214
J033002.93-273248.30,52.5122,-27.5467,0.527,20.032,QQ,338,333,582,1215
J033011.77-283636.72,52.549,-28.6102,1.921,20.631,QQ,336,326,573,1188
J033015.97-280219.79,52.5665,-28.0388,2.094,19.577,QQ,343,329,586,1234
J033017.79-280231.20,52.5741,-28.042,1.822,20.115,QQ,343,328,586,1224
J033028.11-273736.52,52.6171,-27.6268,2.145,20.357,QQ,338,331,583,1215
J033030.59-282135.39,52.6275,-28.3598,1.323,18.486,QQ,342,332,582,1212
J033032.56-270439.29,52.6357,-27.0776,1.8,19.133,QQ,5,5,5,5
J033037.01-274524.30,52.6542,-27.7568,2.003,20.588,QQ,10,8,10,38
J033040.28-274203.89,52.6678,-27.7011,2.015,19.759,QQ,337,331,585,1204
J033042.26-273508.19,52.6761,-27.5856,1.122,19.666,QQ,338,331,585,1224
J033045.54-284150.31,52.6898,-28.6973,1.115,19.47,QQ,33,7,17,57
J033047.84-281521.42,52.6993,-28.256,1.819,21.003,QQ,130,138,250,564
J033049.33-283249.70,52.7055,-28.5471,0.649,19.361,QQ,347,266,502,1218
J033051.45-271254.90,52.7144,-27.2153,0.633,19.868,QQ,93,87,154,319
J033052.19-274926.80,52.7175,-27.8241,1.945,21.067,QQ,336,321,570,1203
J033056.34-271917.95,52.7347,-27.3217,1.47,20.572,Q,336,331,583,1210
J033057.32-284737.39,52.7388,-28.7937,1.333,20.567,QQ,340,329,577,1196
J033058.15-283603.39,52.7423,-28.6009,0.975,21.145,QQ,8,10,16,23
J033058.33-284218.00,52.743,-28.705,1.606,21.739,QQ,331,327,578,1173
J033058.45-281939.29,52.7435,-28.3276,1.285,20.652,QQ,339,332,582,1193
J033058.53-275148.31,52.7439,-27.8634,1.56,20.49,QQ,338,335,582,1216
J033101.15-275125.41,52.7548,-27.8571,1.561,18.718,QQ,32,6,21,74
J033102.95-280507.01,52.7623,-28.0853,2.71,20.812,QQ,331,331,579,1218
J033104.37-284623.91,52.7682,-28.7733,0.643,19.9492,Q,336,325,575,1158
J033106.35-285217.09,52.7765,-28.8714,2.17,21.8731,Q,319,317,566,1158
J033110.42-271417.86,52.7934,-27.2383,1.8,19.5641,q,94,85,157,324
J033111.37-274132.04,52.7974,-27.6922,1.96,21.1862,Q,330,332,582,1195
J033119.44-274432.69,52.831,-27.7424,1.218,22.6608,Q,205,286,496,1019
J033120.76-275649.17,52.8365,-27.947,0.685,21.2882,Q,25,37,50,202
J033121.45-280450.60,52.8394,-28.0807,2.164,20.914,QQ,273,274,496,1014
J033121.85-270910.11,52.841,-27.1528,0.803,19.211,QQ,339,309,576,1149
J033124.92-273851.94,52.8538,-27.6478,3.45,22.2858,Q,260,321,564,1141
J033127.77-280156.14,52.8657,-28.0323,1.524,23.0205,Q,149,307,544,1063
J033127.79-280051.25,52.8658,-28.0142,1.95,22.1232,Q,316,327,570,1155
J033130.67-275832.49,52.8778,-27.9757,1.352,24.7276,Q,1,55,163,587
J033131.16-284557.31,52.8798,-28.7659,0.685,19.121,QQ,25,17,34,86
J033135.42-280315.80,52.8976,-28.0544,1.351,21.382,QQ,250,224,424,969
J033135.77-275134.88,52.899,-27.8597,1.633,21.733,QQ,303,322,568,1138
J033136.25-280149.80,52.901,-28.0305,1.951,21.476,QQ,324,324,580,1179
J033136.71-273445.75,52.903,-27.5794,2.176,24.3886,Q,158,120,171,210
J033137.70-284807.99,52.9071,-28.8022,0.862,21.065,QQ,311,309,520,1084
J033137.86-273724.52,52.9078,-27.6235,3.0,24.1663,Q,37,127,85,9
J033139.24-273752.32,52.9135,-27.6312,2.79,21.8806,Q,310,323,568,1154
J033139.43-284939.79,52.9143,-28.8277,1.611,20.661,QQ,148,5,10,48
J033139.50-274119.96,52.9146,-27.6889,2.028,23.0293,Q,197,276,481,747
J033140.05-273917.94,52.9169,-27.655,2.149,22.9281,Q,259,287,491,769
J033140.12-274746.72,52.9172,-27.7963,2.704,21.8916,Q,300,247,428,1120
J033143.94-280320.25,52.9331,-28.0556,2.487,23.7846,Q,57,151,227,395
J033145.20-275435.71,52.9383,-27.9099,1.895,20.758,QQ,342,337,583,1212
J033146.93-272500.80,52.9455,-27.4169,0.669,20.869,QQ,319,310,520,1201
J033148.11-271737.17,52.9505,-27.2937,2.659,19.9453,Q,307,288,495,1033
J033149.53-274319.69,52.9564,-27.7221,1.318,21.8852,Q,315,326,570,1178
J033151.80-280025.88,52.9658,-28.0072,2.436,22.5668,Q,269,286,506,1003
J033153.53-274843.18,52.973,-27.812,2.185,24.289,Q,144,206,296,179
J033156.87-280148.90,52.9869,-28.0303,1.38,22.1567,Q,297,292,550,1072
J033157.70-285736.29,52.9904,-28.9601,1.089,21.58,QQ,312,323,575,1174
J033158.89-273516.34,52.9954,-27.5879,2.818,22.707,Q,244,264,478,886
J033201.58-274327.25,53.0066,-27.7242,2.726,23.3372,Q,53,74,107,215
J033203.75-285245.91,53.0156,-28.8794,0.768,21.076,QQ,323,325,568,1150
J033203.90-281015.71,53.0163,-28.171,1.503,21.16,QQ,325,321,567,1185
J033204.94-274432.00,53.0206,-27.7422,3.462,23.9205,Q,81,244,328,102
J033205.70-275844.98,53.0238,-27.9792,3.381,24.4398,Q,2,118,146,13
J033208.66-274734.58,53.0361,-27.7929,0.544,18.921,QQ,334,327,578,1216
J033209.45-274806.99,53.0394,-27.8019,2.819,20.644,QQ,320,323,573,1201
J033210.91-274415.18,53.0455,-27.7376,1.606,22.1119,Q,315,324,565,1159
J033211.42-284323.99,53.0476,-28.7233,1.238,21.452,QQ,311,325,563,1167
J033211.64-273726.22,53.0485,-27.6239,1.57,18.89,QQ,337,318,563,1212
J033211.80-284257.10,53.0492,-28.7159,1.754,19.841,QQ,342,330,580,1168
J033213.36-283620.99,53.0557,-28.6058,1.498,19.691,QQ,320,314,520,1028
J033216.14-275644.23,53.0672,-27.9456,2.657,22.6828,Q,203,214,348,645
J033216.20-273930.60,53.0675,-27.6585,1.324,20.069,QQ,343,331,586,1221
J033216.37-284358.69,53.0682,-28.733,0.911,21.071,QQ,232,133,237,907
J033216.69-272411.41,53.0695,-27.4032,2.548,19.325,QQ,342,331,585,1219
J033217.15-271956.39,53.0715,-27.3323,2.16,18.828,QQ,335,329,584,1224
J033218.24-275241.56,53.076,-27.8782,2.801,24.2845,Q,19,90,34,1
J033220.03-285343.40,53.0835,-28.8954,1.268,20.893,QQ,332,325,586,1204
J033220.31-280214.82,53.0846,-28.0375,1.625,20.988,QQ,325,328,579,1192
J033222.47-285935.09,53.0936,-28.9931,1.836,20.181,QQ,450,419,609,1435
J033223.14-275426.14,53.0964,-27.9073,1.519,21.703,Q,242,323,576,1189
J033225.16-274219.08,53.1048,-27.7053,1.617,23.2721,Q,72,285,544,1120
J033225.90-282208.51,53.1079,-28.369,1.898,21.016,QQ,334,330,581,1195
J033226.49-274035.80,53.1104,-27.6766,1.045,19.796,QQ,341,279,376,1098
J033227.00-274105.28,53.1125,-27.6848,0.736,19.254,QQ,331,239,406,1132
J033227.18-274416.74,53.1133,-27.738,0.418,20.184,Q,313,331,576,1211
J033229.98-274530.12,53.1249,-27.7584,1.218,21.6161,Q,307,317,544,1097
J033230.20-280020.04,53.1258,-28.0056,2.305,22.466,Q,322,323,564,1157
J033230.63-284750.39,53.1276,-28.7973,0.86,20.119,QQ,343,331,584,1207
J033232.00-280310.01,53.1333,-28.0528,1.954,19.813,QQ,285,281,528,1099
J033234.57-280314.11,53.144,-28.0539,1.327,20.898,QQ,243,253,452,1004
J033235.38-280041.35,53.1474,-28.0115,3.16,24.4614,Q,16,85,187,169
J033235.64-290202.11,53.1485,-29.0339,0.866,19.508,QQ,453,444,704,1444
J033237.30-280847.11,53.1554,-28.1464,0.768,20.246,QQ,336,318,570,1211
J033237.43-284321.22,53.156,-28.7226,1.307,20.619,QQ,337,329,579,1204
J033237.62-271448.09,53.1567,-27.2467,2.518,19.816,QQ,452,440,699,1376
J033237.92-274609.41,53.158,-27.7693,0.992,20.208,QQ,8,7,8,9
J033238.11-273945.11,53.1588,-27.6625,0.838,20.366,QQ,338,329,588,1199
J033239.76-270458.40,53.1657,-27.0829,0.7,20.806,QQ,118,116,116,244
J033239.88-274715.30,53.1662,-27.7876,1.112,22.2643,Q,187,289,536,1088
J033241.85-275202.64,53.1744,-27.8674,3.588,22.5102,Q,225,320,551,1112
J033243.23-274914.33,53.1801,-27.8206,1.9,23.6308,Q,219,274,517,739
J033244.18-281028.62,53.1841,-28.1746,1.15,20.3204,Q,64,67,127,391
J033244.27-273403.47,53.1845,-27.5676,2.57,22.6237,Q,192,220,352,741
J033244.35-285339.69,53.1848,-28.8944,3.39,21.648,QQ,278,148,490,1176
J033246.02-282232.09,53.1917,-28.3756,0.839,19.664,QQ,333,324,572,1193
J033246.76-280846.79,53.1948,-28.1463,3.175,18.769,QQ,342,325,587,1178
J033247.10-271036.20,53.1962,-27.1767,0.7,18.3933,q,118,122,128,252
J033247.89-274233.03,53.1995,-27.7092,0.98,21.6376,Q,267,318,577,1192
J033252.88-275119.99,53.2203,-27.8556,1.227,23.0017,Q,157,291,523,1106
J033253.86-283139.29,53.2244,-28.5276,1.51,20.172,QQ,334,331,583,1210
J033256.72-273508.79,53.2363,-27.5858,2.935,24.2054,Q,31,170,244,263
J033257.73-274350.20,53.2405,-27.7306,1.615,23.2469,Q,68,206,272,48
J033259.53-280123.98,53.248,-28.0233,1.732,22.454,Q,283,290,526,1041
J033259.62-283455.99,53.2484,-28.5822,0.967,20.126,QQ,65,62,155,469
J033259.84-274748.33,53.2493,-27.7968,2.579,20.9361,Q,329,334,578,1190
J033300.73-275520.54,53.2531,-27.9224,2.005,21.0315,Q,315,272,237,171
J033301.69-275818.80,53.257,-27.9719,1.837,20.44,QQ,118,28,76,377
J033303.38-275922.60,53.2641,-27.9896,2.745,24.1393,Q,98,232,309,295
J033303.61-274518.88,53.265,-27.7552,1.26,23.3167,Q,208,302,517,993
J033303.72-273611.19,53.2655,-27.6031,0.622,20.199,QQ,11,8,11,9
J033303.99-271531.39,53.2666,-27.2587,1.328,19.846,QQ,117,124,123,251
J033304.62-291230.10,53.2692,-29.2084,1.602,19.885,QQ,115,124,127,245
J033306.27-280055.70,53.2761,-28.0155,2.419,21.8544,Q,317,317,559,1137
J033308.48-285832.09,53.2853,-28.9756,1.317,19.41,QQ,122,128,129,249
J033309.10-275826.89,53.2879,-27.9741,2.583,22.4951,Q,282,312,478,806
J033310.16-282433.19,53.2923,-28.4092,1.478,20.586,QQ,334,333,586,1216
J033310.63-275748.70,53.2943,-27.9635,1.598,21.6226,Q,327,331,586,1192
J033312.91-291021.39,53.3038,-29.1726,1.777,20.774,QQ,113,119,119,243
J033314.85-275749.15,53.3119,-27.9637,2.796,24.1135,Q,165,244,184,100
J033316.08-280131.57,53.317,-28.0254,2.072,22.2554,Q,288,244,390,834
J033316.17-292917.48,53.3174,-29.4882,1.945,19.376,QQ,110,122,124,243
J033318.36-283348.64,53.3265,-28.5635,3.0,19.8165,q,340,295,558,1219
J033319.58-290431.62,53.3316,-29.0755,1.833,20.526,QQ,71,76,78,174
J033320.01-275912.56,53.3334,-27.9868,0.684,21.1892,Q,332,332,583,1222
J033321.07-273911.99,53.3378,-27.6533,1.234,20.153,QQ,301,285,493,893
J033322.78-275523.91,53.3449,-27.9233,1.625,20.694,QQ,9,11,12,34
J033322.85-280313.07,53.3452,-28.0536,2.92,22.3443,Q,251,312,549,1079
J033324.54-272550.59,53.3522,-27.4307,1.141,18.734,QQ,8,7,9,36
J033325.92-290142.10,53.358,-29.0284,1.572,20.462,QQ,119,125,123,244
J033326.24-275829.82,53.3593,-27.975,2.162,20.13,QQ,344,333,586,1221
J033328.60-290314.68,53.3692,-29.0541,1.784,19.18,QQ,6,4,2,4
J033328.93-275641.21,53.3705,-27.9448,0.839,19.711,QQ,12,16,12,74
J033328.93-274043.71,53.3706,-27.6788,2.162,23.3083,Q,243,271,509,993
J033329.22-275926.88,53.3718,-27.9908,0.762,21.0157,Q,322,318,566,1160
J033329.78-282346.72,53.3741,-28.3963,1.947,21.097,QQ,331,328,578,1178
J033331.37-275634.40,53.3807,-27.9429,2.604,19.906,QQ,74,56,103,234
J033332.75-274907.93,53.3865,-27.8189,3.031,21.6906,Q,316,324,552,1105
J033332.81-282220.28,53.3867,-28.3723,0.857,18.865,QQ,342,330,583,1227
J033332.93-275504.91,53.3872,-27.918,2.695,21.8444,Q,329,330,571,1173
J033335.84-274400.13,53.3993,-27.7334,1.764,23.3122,Q,261,300,510,918
J033335.92-264915.21,53.3997,-26.8209,1.196,19.531,QQ,118,123,129,259
J033336.29-292140.39,53.4012,-29.3612,1.277,19.85,QQ,117,120,123,244
J033339.36-281724.28,53.414,-28.2901,0.987,19.617,QQ,334,330,577,1187
J033341.61-284603.50,53.4234,-28.7676,1.692,20.933,QQ,112,107,108,158
J033342.01-263108.05,53.425,-26.5189,-1.0,19.2679,q,118,120,119,248
J033342.30-285955.72,53.4263,-28.9988,0.547,19.547,QQ,117,124,126,246
J033346.03-293644.34,53.4418,-29.6123,2.0,19.5567,q,118,126,126,248
J033350.23-284244.39,53.4593,-28.7123,1.159,20.804,QQ,450,445,699,1442
J033351.81-275700.50,53.4659,-27.9501,1.382,21.765,QQ,310,319,564,1145
J033353.02-283022.39,53.4709,-28.5062,1.166,18.186,QQ,450,441,702,1442
J033355.68-282651.50,53.482,-28.4476,1.549,20.166,QQ,447,445,703,1457
J033356.13-265050.99,53.4839,-26.8475,2.3,21.2096,q,120,122,127,258
J033358.30-274848.71,53.4929,-27.8135,1.459,21.491,QQ,323,327,569,1156
J033358.32-292956.79,53.493,-29.4991,1.567,20.893,QQ,111,117,121,243
J033358.79-290929.08,53.495,-29.1581,0.821,20.55,QQ,117,125,125,247
J033359.78-275327.09,53.4991,-27.8909,1.139,21.307,QQ,328,331,584,1191
J033400.71-271540.90,53.503,-27.2614,1.537,19.744,QQ,118,123,127,255
J033401.79-265054.31,53.5075,-26.8484,1.949,19.384,QQ,123,125,132,258
J033404.10-275629.91,53.5171,-27.9416,0.984,20.535,QQ,7,7,7,13
J033407.62-291607.61,53.5317,-29.2688,1.615,19.287,QQ,108,119,124,245
J033408.25-274337.82,53.5344,-27.7272,1.028,20.366,QQ,449,452,699,1464
J033409.78-284351.82,53.5407,-28.7311,2.018,20.707,QQ,121,120,122,249
J033410.15-284031.91,53.5423,-28.6755,3.872,21.407,QQ,94,117,121,234
J033410.53-275054.78,53.5439,-27.8486,1.932,20.465,QQ,336,336,588,1227
J033410.83-280949.21,53.5451,-28.1637,1.561,21.338,QQ,316,323,567,1113
J033411.86-274802.08,53.5494,-27.8006,0.63,20.428,QQ,281,56,59,218
J033411.90-270834.91,53.5496,-27.143,2.145,21.905,QQ,117,116,99,173
J033412.03-272029.69,53.5501,-27.3416,0.653,19.938,QQ,120,123,125,256
J033412.84-282500.78,53.5535,-28.4169,0.664,19.515,Q,135,136,151,171
J033414.17-270216.68,53.559,-27.038,1.5,20.1534,q,121,124,129,256
J033414.17-290740.80,53.559,-29.128,0.55,20.443,QQ,120,122,123,248
J033415.14-275131.28,53.5631,-27.8587,0.564,20.543,QQ,310,308,521,1149
J033415.37-265535.61,53.564,-26.9266,1.922,19.393,QQ,106,111,109,225
J033416.89-274504.68,53.5704,-27.7513,1.165,20.073,QQ,418,419,658,1378
J033419.59-263727.30,53.5816,-26.6243,1.56,19.754,QQ,10,9,10,12
J033421.39-272548.29,53.5891,-27.4301,1.566,22.15,QQ,15,18,20,65
J033422.52-263527.90,53.5938,-26.5911,1.1,19.4002,q,125,120,128,258
J033426.75-282329.11,53.6115,-28.3914,2.345,19.912,QQ,451,445,702,1466
J033430.30-275958.88,53.6263,-27.9997,2.472,21.22,QQ,332,330,572,1204
J033434.87-295207.91,53.6453,-29.8689,1.3,19.8624,q,122,125,126,249
J033435.10-262635.70,53.6463,-26.4433,1.441,19.087,QQ,40,49,66,150
J033435.49-283631.61,53.6479,-28.6088,0.963,19.366,QQ,122,122,120,217
J033435.50-282812.18,53.6479,-28.4701,0.94,19.551,QQ,455,454,704,1455
J033437.54-283720.61,53.6564,-28.6224,1.156,21.083,QQ,120,121,124,243
J033437.58-275826.79,53.6566,-27.9741,1.646,18.353,QQ,334,318,548,1183
J033444.13-264215.41,53.6839,-26.7043,1.384,19.199,QQ,124,127,130,257
J033448.18-284510.11,53.7007,-28.7528,2.508,20.632,QQ,5,4,4,5
J033451.51-280041.18,53.7146,-28.0114,1.745,21.212,QQ,304,301,545,1095
J033451.76-281204.39,53.7157,-28.2012,2.696,21.117,QQ,326,333,585,1194
J033452.89-265215.49,53.7204,-26.871,1.753,18.804,QQ,125,126,129,260
J033453.60-264121.30,53.7233,-26.6893,1.751,19.552,QQ,127,126,130,256
J033453.81-290550.39,53.7242,-29.0973,1.532,21.356,QQ,19,20,24,53
J033454.15-282834.21,53.7256,-28.4762,1.536,20.608,QQ,118,122,126,246
J033456.68-280151.49,53.7362,-28.031,1.818,21.492,QQ,9,8,8,8
J033457.65-290411.10,53.7402,-29.0697,1.537,18.844,QQ,9,8,8,9
J033457.77-274956.60,53.7407,-27.8324,1.696,21.32,QQ,119,119,125,250
J033457.94-291303.72,53.7414,-29.2177,2.394,20.288,QQ,8,8,7,10
J033459.10-293317.39,53.7463,-29.5548,0.798,19.393,QQ,121,126,125,247
J033501.74-285347.44,53.7573,-28.8965,-1.0,19.6601,q,119,125,127,249
J033502.50-291927.52,53.7604,-29.3243,2.292,20.793,QQ,116,122,122,242
J033502.74-271210.38,53.7614,-27.2029,0.61,20.3932,Q,112,119,120,235
J033503.68-284626.61,53.7653,-28.7741,0.75,20.87,QQ,114,107,77,147
J033504.71-265115.95,53.7696,-26.8544,2.3,21.1273,q,114,119,128,254
J033506.33-291539.39,53.7764,-29.2609,0.595,20.696,QQ,15,5,2,4
J033507.47-294150.76,53.7811,-29.6974,1.9,18.7828,q,117,123,125,248
J033507.71-294833.62,53.7821,-29.8093,0.2,18.6632,q,114,124,125,247
J033509.98-283255.29,53.7916,-28.5487,0.993,17.87,QQ,117,119,50,94
J033510.14-273203.17,53.7923,-27.5342,-1.0,21.007,q,110,119,118,238
J033512.61-292351.11,53.8025,-29.3975,3.712,19.727,QQ,120,124,126,243
J033512.85-292815.71,53.8035,-29.471,1.384,21.473,QQ,46,43,52,120
J033514.29-265651.00,53.8095,-26.9475,2.427,19.813,QQ,8,8,8,11
J033518.30-275304.02,53.8262,-27.8845,2.558,19.06,QQ,121,126,130,258
J033520.08-284258.50,53.8337,-28.7162,0.931,19.734,QQ,119,126,124,251
J033520.86-295713.52,53.8369,-29.9538,2.1,19.5713,q,121,126,127,251
